"","censusTract","Year","City","Community","Detailed_Name","SPA","SD","CD","SSD","AD","DemogSurveySample","YouthCountSample","totStreetSingAdult","totStreetFamHH","totStreetFamMemb","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthIndiv","totYouthUnaccKid","totYouthFamHH","totYouthFamMemb","totEsAdultSingAdult","totESAdultFamHH","totEsAdultFamMemb","totESYouthSingYouth","totESYouthFamHH","totEsYouthFamMemb","totEsYouthUnaccYouth","totThAdultSingAdult","totTHAdultFamHH","totThAdultFamMemb","totTHYouthSingYouth","totTHYouthFamHH","totThYouthFamMemb","totThYouthUnaccYouth","totShAdultSingAdult","totSHAdultFamHH","totShAdultFamMemb","totSHYouthSingYouth","totSHYouthFamHH","totShYouthFamMemb","totShYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"101",400603,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",2,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"102",400604,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"103",404201,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"104",404202,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",404301,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"106",404302,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",404401,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"108",404402,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"Yes","No",4,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"109",404501,2016,"Azusa","Azusa","Azusa",3,1,0,9,15,"No","No",0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"110",404503,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"111",404504,2016,"Azusa","Azusa","Azusa",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",234000,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","No",3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,11,24,6,0,30,41
"113",234200,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","No",7,0,0,7,6,2,0,1,11,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"114",234300,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"Yes","No",7,0,0,1,4,2,1,4,2,7,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
"115",234501,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",4,0,0,1,1,7,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
"116",234502,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"Yes","No",3,0,0,0,1,0,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"117",234600,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",10,0,0,4,2,0,0,3,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
"118",234700,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"119",234800,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"120",234901,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"121",234902,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","No",3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"122",235100,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,54,"No","Yes",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"123",235201,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,62,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,8,9
"124",235202,2016,"Los Angeles","Baldwin Hills / Crenshaw","Park Mesa Heights Community Council",6,2,8,30,62,"No","No",3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"125",236000,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","No",8,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"126",236100,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","Yes",8,0,0,0,1,1,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"127",236202,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"Yes","No",15,0,0,13,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
"128",236203,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","No",5,2,13,7,3,2,15,1,11,5,4,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64
"129",236204,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,10,30,54,"No","No",1,0,0,2,0,0,1,1,3,0,0,2,2,0,0,0,0,1,4,12,0,0,0,0,2,7,38,0,0,0,0,0,0,0,0,0,0,0,8,13,40,0,53,61
"130",236400,2016,"Los Angeles","Baldwin Hills / Crenshaw","Empowerment Congress West NC",6,2,8,30,54,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",404701,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","Yes",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"132",404702,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",404703,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",8,0,0,3,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"134",404801,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"135",404802,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"136",404803,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"137",404901,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"138",404902,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"Yes","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"139",404903,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"Yes","No",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"140",405001,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",9,0,0,0,4,1,0,1,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"141",405002,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"142",405101,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"143",405102,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"Yes","No",9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"144",405201,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"145",405202,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",405203,2016,"Baldwin Park","Baldwin Park","Baldwin Park",3,1,0,22,48,"No","No",2,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"147",194200,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,4,26,50,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"148",194300,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,4,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",261101,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,4,26,50,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",261102,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,5,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",261200,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,5,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",262100,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,5,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",262200,2016,"Los Angeles","Bel Air-Beverly Crest","Bel Air-Beverly Crest NC",5,3,5,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",533601,2016,"Bell","Bell","Bell",7,1,0,33,63,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",533602,2016,"Bell","Bell","Bell",7,1,0,33,63,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",533603,2016,"Bell","Bell","Bell",7,1,0,33,63,"Yes","No",9,0,0,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"157",533803,2016,"Bell","Bell","Bell",7,1,0,33,63,"No","No",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"158",533804,2016,"Bell","Bell","Bell",7,1,0,33,63,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",533805,2016,"Bell","Bell","Bell",7,1,0,33,63,"No","No",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"160",533806,2016,"Bell","Bell","Bell",7,1,0,33,63,"Yes","No",27,0,0,0,0,4,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
"161",533901,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"162",533902,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",1,0,0,0,1,9,0,2,0,2,17,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
"163",534001,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",5,0,0,3,0,1,3,0,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"164",534002,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"Yes","Yes",3,0,0,3,0,2,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"165",534101,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",10,0,0,0,2,4,3,0,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"166",534102,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",3,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"167",534201,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"168",534202,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"169",534203,2016,"Bell Gardens","Bell Gardens","Bell Gardens",7,1,0,33,58,"No","No",1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"170",553100,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",12,0,0,0,0,1,5,1,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
"171",553200,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",0,0,0,2,1,2,0,2,3,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"172",553300,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","Yes",3,0,0,0,1,3,0,1,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"173",554001,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"174",554002,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",1,0,0,3,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,28,0,28,36
"175",554101,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",4,0,0,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"176",554103,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","No",9,0,0,2,0,1,0,2,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"177",554104,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"178",554105,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,22,1,2,5,0,0,0,0,0,0,0,0,3,0,37,0,37,40
"179",554201,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",4,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"180",554203,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"181",554204,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",6,0,0,2,3,1,0,6,3,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"182",554301,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",554302,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",554403,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"No","No",9,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"185",554404,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","No",1,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"186",554405,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",554406,2016,"Bellflower","Bellflower","Bellflower",7,4,0,32,58,"Yes","No",3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"188",700600,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","Yes",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"189",700700,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"190",700801,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","No",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"191",700802,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",700901,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","No",3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"193",700902,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",701000,2016,"Beverly Hills","Beverly Hills","Beverly Hills",5,3,0,26,50,"No","Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"195",203100,2016,"Los Angeles","Boyle Heights","California State University - Los Angeles",4,1,14,24,51,"No","No",0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"196",203200,2016,"Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",203500,2016,"Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,51,"Yes","Yes",1,0,0,2,3,0,0,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"198",203600,2016,"Los Angeles","Boyle Heights","Boyle Heights NC",4,1,14,24,53,"No","No",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,3,8,0,0,0,0,0,0,0,0,3,0,25,0,25,28
